created_at,id,text,retweets,replies,likes,quotes,date,time,polarity,subjectivity,filter
2020-11-21 14:46:43+00:00,1330160719753584642,"@Sd_S10 @Sbr_Nz @Zlfi_92 @Nra_19 @pitafi_R @affu_4 @oya__AB @Hb2Ik @Sh_Shan_ @hd_1069 @then1sh @Mz_fm @S698_ @S_Qdri @J_O_GI @prience_d @Rshu_11 @Sbr_Nz1 @MA_Qdri @KoserNagina @CHAHSAN1969 @lalaManzoorlala @MuhammadQasim_3 @ImranKhanPTI @MuhammadQasim_3 said in a dream #Coronavirus was not reduced due to #PMIK smart lockdown.When Sep comes and winter begins #COVID_19 can spread again.

#Avoid Shirk &amp;  Save #Pakistan
#ImranKhanMustMeetQasim
https://t.co/iDt3K80DiP
#جلسہ_توہوگا

https://t.co/Jm4ZthSo2Z",0.0,0.0,0.0,0.0,2020-11-21,14:47:00,0.04464285714285714,0.5089285714285714,lockdown
2020-11-21 14:47:12+00:00,1330160841505824771,All praises to God my daughter has Covid but hospitalization is not needed and I was with her but we both kept our mask on I didn’t contract it but have to self quarantine she contracted it from a coworker...please people wear your mask it does stop the spread.  All praises.,0.0,0.0,0.0,0.0,2020-11-21,14:47:00,0.0,0.0,lockdown
2020-11-21 14:47:05+00:00,1330160811273285636,"Fairly clear we won't be coming out of lockdown on 2 December: these regulations have just been made (https://t.co/GFSpmysD0s) permitting Christmas tree vendors to open, when such is not required for at least another 3 weeks...
 
(h/t @garygrant1971) #Christmas2020 #COVID https://t.co/jAhCSk63vn",0.0,0.0,1.0,0.0,2020-11-21,14:47:00,-0.04999999999999999,0.4458333333333333,lockdown
2020-11-21 14:47:02+00:00,1330160799957053448,Covid in Scotland: Streets empty on day one of level 4 lockdown https://t.co/anBB1BLGUD,0.0,0.0,0.0,0.0,2020-11-21,14:47:00,-0.1,0.5,lockdown
2020-11-21 14:47:36+00:00,1330160942143983622,@JohnAUS59134044 @allisonpearson If they had got the test and trace system right and paid people who had covid to isolate then there would be no need to have a lockdown 75percent with covid are not isolateing newzeland have got there sports stadiums full again shows what can be done if u do things right,0.0,0.0,0.0,0.0,2020-11-21,14:48:00,0.3071428571428571,0.5404761904761904,lockdown
2020-11-21 14:47:56+00:00,1330161027133091843,"Coping with the virus and lockdown, we might be going through it at the moment, but that is better than being stuck in it.  Keep smiling people, after the dark, the light always follows. https://t.co/85wTiufcjB",0.0,0.0,0.0,0.0,2020-11-21,14:48:00,0.25,0.5333333333333333,lockdown
2020-11-21 14:47:53+00:00,1330161013484818432,"Toronto, Canada's largest city, put into lockdown as infections soar - CNN

Why can’t the US do this? What is wrong with Americans? Toronto as a metro area has fewer cases than many US MSAs. Yet they lock down. You’ll see in 28 days, this will be working. https://t.co/kPRBP0GSUc",0.0,0.0,0.0,0.0,2020-11-21,14:48:00,-0.051851851851851864,0.562962962962963,lockdown
2020-11-21 14:47:51+00:00,1330161006673334275,"@wayotworld Forced multiculturalism, the Covid-19 scam, lockdowns &amp; forced vaccinations are all authoritarian horrors that must be resisted.

Using local energy sources instead of Muslim oil is the opposite of globalism. Saudi oil trillions have bought media, politicians, supermarkets, etc. https://t.co/qnUWTqVSiR",0.0,0.0,0.0,0.0,2020-11-21,14:48:00,-0.15000000000000002,0.1,lockdown
2020-11-21 14:47:49+00:00,1330160998486040580,"@EwanMacKenna @EoghanMurphy Yes, it seems to be Covid vs everything else. But what do you suggest? Half measures = no measures. Either you lockdown or you don’t. You don’t impose speed limits half the time. If not Gemma, you seem to be on the same page as Trump. Economy first. I’d hate to be there...",0.0,0.0,0.0,0.0,2020-11-21,14:48:00,-0.17666666666666667,0.3383333333333333,lockdown
2020-11-21 14:47:46+00:00,1330160982887370761,@JinxMarcy @FrankieSaysNews I am not a anti masker or anti lockdown and I believe Covid is real. I have had it as well as most of my family. ❤️,0.0,0.0,0.0,0.0,2020-11-21,14:48:00,0.35,0.4,lockdown
